company_reg_number,primary_sector,women_owned,number_of_officers,2019_revenue,capex,cogs,costs,accounts_receivable,capital_and_reserves,current_assets,current_liabilities,fixed_assets,long_term_liabilities,provisions_for_liabilities,credit_report_date,missed_and_late_payments_last_five_years,business_failure_score,credit_report_credit_score,credit_report_negative_items,payment_index,ratio_debt_to_revenue,credit_report_total_indebtedness,credit_report_good_standing_items,factor_amount,factor_percent,ca_total_accounts,ca_avg_rev_ratio,ca_avg_cost_ratio,ca_total_payin,ca_total_payout,industry_group,liquidity_ratio,leverage_ratio,profit_margin_proxy,receivable_turnover_proxy,log_factor_amount,log_ca_total_payin,log_ca_total_payout,aux_risk_label
20000731,49-53 : Transport & Storage (inc. postal),1,1,100057.0,209.18,3268.42,94628.63727,2471.0,18992.0,56673.0,40429.0,8817.0,6069.0,7277.0,2021-08-24,8.0,49.0,681.0,9.0,61.0,0.0,0.0,1.0,0.0,0.0,1,0.5139413538737813,0.4860586461262187,69439.55799999999,65672.2742676436,49-53 : Transport & Storage (inc. postal),1.401756121691813,2.4481651134628546,0.05425216104659291,40.47613268608414,0.0,11.148226385016232,11.092447337354956,1
20000732,47 : Retail,0,1,641878.0,238.78,8205.58,630795.3627,15828.0,19758.0,106991.0,71800.0,4328.0,19760.0,13642.0,2020-12-22,0.0,81.0,0.0,0.0,14.0,0.24641489504236,158168.3,5.0,0.0,0.0,2,0.5043540776517629,0.4956459223482371,356884.168,350722.2216650298,47 : Retail,1.4901045946435287,4.633837744825143,0.01726592909255474,40.550761260976685,0.0,12.785169350755355,12.767752649120144,1
20000733,68 : Property,1,2,466900.0,295.81,3546.84,456213.5408,0.0,867850.0,818864.0,817578.0,1109690.0,243127.0,114460.0,2021-02-14,0.0,14.0,586.0,2.0,29.0,0.0170207753266224,7947.0,3.0,0.0,25.0,2,0.5057882691280896,0.4942117308719105,316558.20000000007,309312.7806490836,68 : Property,1.001571713559179,1.2222201737395013,0.022888062351547722,466900.0,0.0,12.665265548889067,12.642111511993882,0
20000734,45 : Motor trades,1,1,297343.0,46.08,4702.31,292051.781,8146.0,66747.0,165437.0,144624.0,72945.0,27011.0,31817.0,,,,,,,,,,0.0,0.0,1,0.5044886883696192,0.4955113116303807,234008.941,229844.7516492012,45 : Motor trades,1.1439031979256697,2.5713879067537606,0.01779494121287123,36.49723824720756,0.0,12.363118876343448,12.345163717918904,0
20000735,41-43 : Construction,0,3,1243816.0,168.51,5524.8,1233932.643,51115.0,127979.0,272108.0,128904.0,32604.0,47828.0,14179.0,2021-02-09,2.0,44.0,708.0,2.0,17.0,0.0,0.0,2.0,46003.0,90.0,4,0.5019944228267516,0.4980055771732485,929130.5520000001,921747.684391606,41-43 : Construction,2.11091889375897,1.3809345210189092,0.007945989643171043,24.333202911025904,10.736483628212472,13.742005613798776,13.73402788880121,0
20000736,"90-99 : Arts, entertainment, recreation & other",1,1,172706.0,0.01,80374.21,156644.342,8044.0,4373.0,59930.0,70267.0,19087.0,4375.0,11945.0,2021-05-30,2.0,54.0,697.0,3.0,0.0,0.0632230495755793,10919.0,2.0,1287.0,16.0,1,0.5243838489774515,0.4756161510225485,78235.818,70959.886926,"90-99 : Arts, entertainment, recreation & other",0.8528775545056071,17.06492912665752,0.0929994615157463,21.4674953387197,7.160845906664299,11.267495634147512,11.169884115862509,0
20000737,77-82 : Business administration & support services,1,2,340643.0,146.09,3624.96,333923.8853,15864.0,19876.0,128956.0,122733.0,33530.0,19877.0,24546.0,2021-04-21,1.0,34.0,652.0,1.0,17.0,0.0509918008002512,17370.0,1.0,0.0,0.0,1,0.5049803176369249,0.4950196823630751,185309.792,181654.5935965801,77-82 : Business administration & support services,1.0506949989407988,7.174623937213865,0.0197247410786627,21.47135203277655,0.0,12.1297896512683,12.109867830440205,0
20000738,"69-75 : Professional, scientific & technical",1,1,135993.0,0.01,10947.44,21894.873,6331.0,20624.0,42192.0,32024.0,12084.0,1626.0,7045.0,2021-08-06,0.0,88.0,762.0,0.0,9.0,0.0868721184178597,11814.0,3.0,0.0,0.0,1,0.8613264427217916,0.1386735572782084,106074.54,17078.000939999994,"69-75 : Professional, scientific & technical",1.3174707259953162,1.6315151515151516,0.8389938306101741,21.477100442198356,0.0,11.571906760795253,9.74560497265754,1
20000739,"90-99 : Arts, entertainment, recreation & other",0,1,178181.0,147.4,5047.86,170693.8133,8298.0,-2801.0,57994.0,79328.0,15733.0,-2799.0,18245.0,2021-09-08,2.0,57.0,674.0,2.0,0.0,0.2189571278643626,39014.0,1.0,0.0,0.0,1,0.510730477549327,0.4892695224506731,122053.98500000002,116925.26210829872,"90-99 : Arts, entertainment, recreation & other",0.7310567383932736,-27.331785714285715,0.0420198824797117,21.470177129774672,0.0,11.712226918903443,11.669298776705586,0
20000740,"90-99 : Arts, entertainment, recreation & other",0,1,167164.0,102.87,3571.94,159956.6989,7787.0,-849.0,63860.0,80247.0,14688.0,-847.0,11234.0,2021-06-16,0.0,46.0,642.0,1.0,16.0,0.1176270010289296,19663.0,2.0,0.0,0.0,1,0.5110162718064808,0.4889837281935192,93444.67600000002,89415.79470412471,"90-99 : Arts, entertainment, recreation & other",0.7957830724753265,-93.63207547169812,0.043114893069721605,21.464304057524398,0.0,11.445135541080173,11.401063803743192,0
20000741,86-88 : Health,0,1,102654.0,0.02,4045.56,12421.134,4781.0,12249.0,27528.0,15613.0,6497.0,6163.0,2498.0,2021-07-27,9.0,0.0,464.0,12.0,64.0,0.2968418181463947,30472.0,5.0,0.0,0.0,1,0.8920606601248885,0.1079393398751115,86639.97600000001,10483.437096000003,86-88 : Health,1.7630331753554502,1.7776326530612245,0.8789914373386586,21.466750313676286,0.0,11.36952814661604,9.25764725529494,1
20000742,"69-75 : Professional, scientific & technical",0,1,170167.0,0.01,31289.98,82190.661,7923.0,26848.0,52902.0,38474.0,17750.0,5330.0,9618.0,2021-07-04,5.0,1.0,515.0,8.0,31.0,0.1946088254479423,33116.0,1.0,0.0,0.0,1,0.6743088334457181,0.3256911665542819,143961.282,69533.29920600001,"69-75 : Professional, scientific & technical",1.374970760233918,1.6314946552944243,0.5169969618259602,21.474886420999496,0.0,11.877306613692783,11.149575423570417,1
20000743,05-39 : Production,1,2,231034.0,0.01,229088.86,427643.934,6962.0,46413.0,42346.0,42633.0,102695.0,55995.0,5115.0,2021-11-15,0.0,77.0,841.0,2.0,18.0,0.0,0.0,4.0,0.0,0.0,1,0.350754121360926,0.649245878639074,120830.782,223657.777482,05-39 : Production,0.9932448280714923,2.124962295859008,-0.8509963165754106,33.18023840298722,0.0,11.702154625905651,12.317876854601042,0
20000744,68 : Property,1,1,253977.0,278.91,3417.96,244786.4595,0.0,446069.0,404237.0,347060.0,587026.0,198135.0,38176.0,2021-08-17,1.0,5.0,549.0,4.0,11.0,0.1987345310795859,50474.0,2.0,0.0,0.0,1,0.5092133257718129,0.4907866742281871,211562.841,203907.1207873019,68 : Property,1.16474337364325,1.222218485887865,0.03618636456700975,253977.0,0.0,12.26228208062108,12.22542478307354,0
20000745,"90-99 : Arts, entertainment, recreation & other",0,1,62741.0,0.01,1728.79,5395.726,2918.0,498.0,19357.0,23473.0,5114.0,500.0,4929.0,2021-09-16,0.0,97.0,769.0,4.0,12.0,0.1724071978451092,10817.0,2.0,0.0,0.0,1,0.9208103130755064,0.0791896869244936,33001.766,2838.1518760000054,"90-99 : Arts, entertainment, recreation & other",0.8246144670699498,48.04208416833667,0.9139854324057249,21.49400479616307,0.0,10.404346655117887,7.9512606513436115,1
20000746,47 : Retail,0,1,227789.0,141.52,4717.41,222607.8797,5617.0,16808.0,44520.0,27265.0,2170.0,2616.0,2726.0,2021-12-05,4.0,0.0,441.0,8.0,67.0,0.2387867719687957,54393.0,1.0,0.0,0.0,1,0.5057517275411797,0.4942482724588203,199770.953,195227.11051869375,47 : Retail,1.6328027580136433,1.777678624546374,0.022745161332806574,40.54627981488074,0.0,12.20493175996767,12.181923951397641,1
20000747,55-56 : Accommodation & food services,1,5,981737.0,0.03,948394.17,1817195.187,26897.0,29775.0,374222.0,342387.0,27717.0,29777.0,61629.0,2021-08-14,0.0,93.0,808.0,1.0,0.0,0.2129226055450696,209034.0,4.0,0.0,0.0,2,0.350754121360926,0.649245878639074,710777.588,1315649.315388,55-56 : Accommodation & food services,1.0929763893594402,12.498790972595378,-0.8509991331699496,36.49851290058741,0.0,13.474116251004737,14.089841637767899,1
20000748,"69-75 : Professional, scientific & technical",0,2,1164714.0,0.02,574725.56,967877.334,54253.0,235794.0,457789.0,374846.0,162723.0,9870.0,93711.0,2020-12-23,0.0,75.0,778.0,0.0,9.0,0.0999910707693047,116461.0,3.0,0.0,0.0,3,0.5461496450027308,0.4538503549972692,916629.9180000001,761719.4618580001,"69-75 : Professional, scientific & technical",1.2212689443959803,1.6315697957971966,0.16899985490012576,21.4677996092454,0.0,13.728460181668726,13.543334919408231,0
20000749,"90-99 : Arts, entertainment, recreation & other",1,1,149781.0,132.99,4601.82,141254.3805,6976.0,3887.0,45805.0,48808.0,10780.0,3889.0,7809.0,2021-07-05,0.0,58.0,677.0,3.0,13.0,0.1192741402447573,17865.0,1.0,1255.0,18.0,1,0.5146487679022179,0.4853512320977821,129710.346,122326.29352935893,"90-99 : Arts, entertainment, recreation & other",0.9384539736524001,13.553755144032921,0.05692686370858982,21.46782284649563,7.135687347028144,11.773066845275713,11.714455465455162,0
20000750,58-63 : Information & communication,1,1,149323.0,424.46,7486.04,135185.0567,4909.0,14771.0,98693.0,82903.0,13754.0,14773.0,12435.0,,,,,,,,,,4418.0,90.0,1,0.5248462968489398,0.4751537031510602,93625.521,84761.03057158727,58-63 : Information & communication,1.1904491942487696,6.612239371784457,0.09467964493316555,30.412016293279024,8.39366870513074,11.447068966348443,11.347602968815279,0
20000751,68 : Property,0,1,277422.0,0.04,281847.13,722129.466,0.0,501887.0,418909.0,358183.0,696397.0,255234.0,75218.0,,,,,,,,,,0.0,0.0,1,0.2775464890369137,0.7224535109630863,212782.67400000003,553873.300422,68 : Property,1.169535769325263,1.222218901428207,-1.6029942218201088,277422.0,0.0,12.268031313581691,13.224693045439833,0
20000752,49-53 : Transport & Storage (inc. postal),0,2,151372.0,203.7,2621.6,146181.7503,3733.0,31718.0,97667.0,68382.0,11707.0,9273.0,17095.0,2021-06-05,0.0,90.0,0.0,1.0,18.0,0.0,0.0,2.0,0.0,0.0,1,0.5087215330083069,0.491278466991693,104295.308,100719.22594994576,49-53 : Transport & Storage (inc. postal),1.4282350876679877,2.448217156909108,0.03428781684976836,40.538832351365826,0.0,11.554991242471644,11.520101912063069,1
20000753,47 : Retail,1,1,264078.0,0.02,37883.94,67868.046,6510.0,7055.0,56958.0,44777.0,1931.0,7057.0,9403.0,2021-01-04,0.0,61.0,702.0,4.0,11.0,0.2040192670347397,53877.0,4.0,0.0,0.0,1,0.7955449482895784,0.2044550517104215,126757.44,32576.662079999987,47 : Retail,1.2720085756398232,7.34608843537415,0.7429971864479947,40.55874673629243,0.0,11.750038507007766,10.391382120219639,0
20000754,"01-03 : Agriculture, forestry & fishing",0,1,145061.0,507.28,4418.82,137874.7622,10332.0,163899.0,68837.0,44045.0,223839.0,84732.0,6166.0,2021-10-14,3.0,58.0,640.0,4.0,10.0,0.2354595652863278,34156.0,5.0,0.0,0.0,1,0.5126994157706515,0.4873005842293485,71950.256,68385.88207000296,"01-03 : Agriculture, forestry & fishing",1.5628433910003179,0.7857046979865772,0.04953907846300205,14.03861414884351,0.0,11.183744168730211,11.132936302615711,0
20000755,55-56 : Accommodation & food services,0,1,253054.0,0.03,92138.13,197129.066,6933.0,9176.0,105839.0,95500.0,8015.0,9178.0,16235.0,2021-07-28,0.0,76.0,828.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.5621135469364812,0.4378864530635188,174101.152,135624.79740799998,55-56 : Accommodation & food services,1.1082501753908336,11.40655987795576,0.22099912667206736,36.49466397461782,0.0,12.067397486392121,11.817654882765568,0
20000756,41-43 : Construction,1,2,333151.0,0.01,27199.11,54969.915,13689.0,34407.0,72123.0,34064.0,9797.0,13450.0,5450.0,2021-08-21,2.0,0.0,524.0,6.0,21.0,0.0817887384399266,27248.0,1.0,0.0,0.0,1,0.8583690987124463,0.1416309012875537,180900.993,29848.663845000025,41-43 : Construction,2.1172170849845884,1.380899790746338,0.8349974936365383,24.33535427319211,0.0,12.105710688459238,10.303928857283301,0
20000757,86-88 : Health,0,1,133519.0,217.65,2845.08,124647.523,6215.0,22511.0,50480.0,31651.0,12051.0,8368.0,4747.0,2021-06-10,3.0,99.0,838.0,4.0,15.0,0.0990271047566263,13222.0,2.0,0.0,0.0,1,0.517181695245591,0.4828183047544089,89190.692,83264.54533713456,86-88 : Health,1.5948439277138886,1.7776741293532339,0.06644305721989215,21.479890604890606,0.0,11.39854317521694,11.32979012118706,1
20000758,41-43 : Construction,0,2,490090.0,294.16,8576.13,475942.6384,20139.0,51784.0,112642.0,51450.0,10652.0,20060.0,12348.0,2021-09-20,0.0,26.0,610.0,3.0,15.0,0.1227917321308331,60179.0,5.0,0.0,0.0,2,0.5073224035311261,0.4926775964688739,351394.52999999997,341250.87172912084,41-43 : Construction,2.1893063302948437,1.3809018055421454,0.02886680555243823,24.33416087388282,0.0,12.769667734107841,12.740376110386766,0
20000759,47 : Retail,0,2,226319.0,0.02,91719.76,167249.741,5579.0,3821.0,33213.0,26912.0,1343.0,3823.0,4575.0,2021-02-23,1.0,26.0,458.0,2.0,18.0,0.1332322960069636,30153.0,1.0,0.0,0.0,1,0.5750431282346176,0.4249568717653824,117912.19900000002,87137.11506100002,47 : Retail,1.2340876156504292,8.04160125588697,0.26099884676564156,40.5589605734767,0.0,11.677704031065206,11.375249668280718,1
20000760,55-56 : Accommodation & food services,0,1,165994.0,231.3,3121.48,160181.187,4549.0,6312.0,66831.0,60963.0,6758.0,6314.0,7925.0,,,,,,,,,,0.0,0.0,1,0.5089105689555838,0.4910894310444162,110220.01600000002,106360.30817404891,55-56 : Accommodation & food services,1.0962371235483237,10.65689846348804,0.03501800054218497,36.4821978021978,0.0,11.610242865322522,11.574597144774069,0
20000761,"90-99 : Arts, entertainment, recreation & other",0,1,501550.0,156.15,5037.2,491761.4276,23360.0,3751.0,205963.0,251867.0,53410.0,3753.0,25186.0,2021-03-01,0.0,90.0,834.0,1.0,21.0,0.0,0.0,6.0,0.0,0.0,2,0.5049272424114815,0.4950727575885185,375159.4,367837.5478538663,"90-99 : Arts, entertainment, recreation & other",0.8177418330236473,68.12899786780383,0.019516604293481628,21.46954325585377,0.0,12.835108946834056,12.81539939222352,1
20000762,77-82 : Business administration & support services,1,2,2191895.0,0.02,297318.28,808809.255,102090.0,280659.0,582025.0,367643.0,197584.0,131307.0,36764.0,2021-01-24,0.0,92.0,667.0,1.0,15.0,0.2813668811690341,616726.6599999999,2.0,0.0,0.0,3,0.7304601899196493,0.2695398100803506,1663648.3049999997,613886.2245450001,77-82 : Business administration & support services,1.5831211715681475,1.7777738188555547,0.6309997121213781,21.470012048074757,0.0,14.324524123944771,13.32756651687978,1
20000763,"90-99 : Arts, entertainment, recreation & other",1,1,141018.0,208.38,6075.19,132593.1074,6567.0,1920.0,31951.0,37005.0,8896.0,1922.0,3700.0,2021-03-14,0.0,89.0,598.0,1.0,12.0,0.4199340509722163,59218.26,1.0,0.0,0.0,1,0.5153957429561793,0.4846042570438207,93071.88,87511.45091026966,"90-99 : Arts, entertainment, recreation & other",0.8634005296438415,20.263925039042167,0.05974296087761218,21.470462850182702,0.0,11.4411381211514,11.37953635833994,1
20000764,68 : Property,0,1,343476.0,319.17,3057.18,335224.492,0.0,693074.0,636704.0,738183.0,903461.0,108907.0,81200.0,,,,,,,,,,0.0,0.0,1,0.5060789023205582,0.4939210976794418,273406.896,266838.6956386332,68 : Property,0.8625274999187195,1.2222198174800707,0.024023465908925408,343476.0,0.0,12.518720083615735,12.494403366209074,0
20000765,41-43 : Construction,0,1,395343.0,132.22,3877.38,387731.3327,16245.0,40567.0,85288.0,38751.0,11300.0,17270.0,6200.0,2021-08-27,6.0,0.0,546.0,7.0,73.0,0.1385278100282539,54766.0,0.0,0.0,0.0,1,0.5048601179996778,0.4951398820003221,263693.781,258616.79889842705,41-43 : Construction,2.2008670520231215,1.3809159929008086,0.01925327638714631,24.334790102179,0.0,12.48254758071587,12.463106570864847,1
20000766,49-53 : Transport & Storage (inc. postal),0,2,198713.0,339.37,5197.14,189644.5281,4898.0,42346.0,128605.0,97015.0,17417.0,6660.0,9701.0,2021-07-18,0.0,95.0,0.0,0.0,21.0,0.0983981923678873,19553.0,4.0,0.0,0.0,1,0.5116754166492641,0.4883245833507358,100350.065,95770.48669104696,49-53 : Transport & Storage (inc. postal),1.3256060855941287,2.4482253760596975,0.04563579767907648,40.56195141865687,0.0,11.516429967023175,11.469720285952103,1
20000767,41-43 : Construction,1,1,238251.0,137.07,4128.53,230228.2079,9790.0,19330.0,40686.0,19569.0,5338.0,7125.0,3522.0,2021-08-09,0.0,29.0,612.0,2.0,7.0,0.0,0.0,3.0,0.0,0.0,1,0.5085625914551334,0.4914374085448666,128893.791,124553.4604606323,41-43 : Construction,2.07899846704139,1.3808907971651752,0.03367355615063039,24.333673782044734,0.0,11.766751776939275,11.732498332659526,0
20000768,05-39 : Production,0,1,340776.0,91.63,3709.61,336215.3739,10267.0,92996.0,110433.0,113422.0,180180.0,84195.0,27221.0,2021-09-23,0.0,77.0,731.0,1.0,13.0,0.1675235345212104,57088.0,1.0,2053.0,20.0,1,0.5033683044483472,0.4966316955516528,153689.976,151633.13362334497,05-39 : Production,0.9736385036544616,2.1249825263180533,0.013383022034937787,33.18815738215816,7.627544390488503,11.942699216026895,11.929225882673453,0
20000769,"01-03 : Agriculture, forestry & fishing",0,1,171260.0,0.07,30785.27,55659.5,12199.0,169684.0,100840.0,63115.0,202166.0,70208.0,15147.0,2021-01-28,6.0,0.0,523.0,7.0,55.0,0.2793179960294289,47836.0,5.0,0.0,0.0,1,0.7547169811320755,0.2452830188679245,150366.28,48869.041,"01-03 : Agriculture, forestry & fishing",1.5976931364471767,0.7857088133895158,0.6749960586473278,14.037704918032787,0.0,11.92083611363826,10.796919829224356,1
20000770,46 : Wholesale,0,1,1810799.0,120.91,10334.4,1800788.928,64494.0,124305.0,325752.0,166570.0,29407.0,64283.0,39976.0,2021-09-07,0.0,53.0,766.0,1.0,26.0,0.0,0.0,4.0,0.0,0.0,4,0.5013858269175505,0.4986141730824495,1595313.9190000005,1586495.0459796553,46 : Wholesale,1.9556345342226438,1.8571348124788827,0.005527983211840031,28.07657957981239,0.0,14.282581716091409,14.277038397710857,0
20000771,"69-75 : Professional, scientific & technical",0,2,109650.0,96.18,3327.93,102844.4258,5105.0,9042.0,35743.0,29650.0,11993.0,9044.0,6226.0,2021-10-29,1.0,79.0,804.0,2.0,1.0,0.1773734610123119,19449.0,0.0,0.0,0.0,1,0.5160135358472232,0.4839864641527768,97149.9,91120.16125041514,"69-75 : Professional, scientific & technical",1.2054568142727058,4.278889748977109,0.06206577413794678,21.474735605170387,0.0,11.484020718787379,11.419945342227907,0
20000772,"69-75 : Professional, scientific & technical",1,1,187612.0,71.05,2030.11,182689.3214,8739.0,17885.0,87078.0,72565.0,21260.0,17887.0,9433.0,,,,,,,,,,0.0,0.0,1,0.5066468552828607,0.4933531447171392,133392.132,129892.1075232617,"69-75 : Professional, scientific & technical",1.1999834633299342,5.057139662305714,0.026238472813717672,21.465903890160185,0.0,11.80105592688043,11.774467141383852,0
20000773,47 : Retail,1,1,208007.0,125.57,4886.02,202125.9032,5130.0,6860.0,44929.0,33459.0,2253.0,6862.0,3680.0,,,,,,,,,,0.0,0.0,1,0.5071697452249444,0.4928302547750555,182422.139,177264.41706436168,47 : Retail,1.3427674835624626,5.876840110771025,0.028273416407061262,40.539271097252,0.0,12.114084207129133,12.085403419818457,0
20000774,"69-75 : Professional, scientific & technical",1,2,73677.0,0.02,30538.97,52310.67,3432.0,5712.0,23971.0,20383.0,7837.0,5714.0,2242.0,2021-12-05,8.0,0.0,478.0,9.0,47.0,0.0,0.0,4.0,0.0,0.0,1,0.5847953216374269,0.4152046783625731,40227.642,28561.62582,"69-75 : Professional, scientific & technical",1.175971350078493,4.568002800630142,0.2899960639539619,21.46140401980775,0.0,10.602334508470536,10.259854352703444,1
20000775,49-53 : Transport & Storage (inc. postal),0,1,209816.0,139.85,2497.39,205477.2331,5171.0,34872.0,104003.0,85248.0,16248.0,129.0,18754.0,,,,,,,,,,0.0,0.0,1,0.5052237389864761,0.494776261013524,136380.40000000002,133560.20151170107,49-53 : Transport & Storage (inc. postal),1.2199908503325552,2.448226421586901,0.020678814872007453,40.5676720804331,0.0,11.823210651456769,11.80231509006161,0
20000776,"69-75 : Professional, scientific & technical",1,3,210225.0,78.04,2343.61,204941.849,9790.0,6133.0,76335.0,83385.0,19318.0,6134.0,11673.0,2021-08-30,6.0,0.0,515.0,6.0,81.0,0.1695326435961469,35640.0,5.0,0.0,0.0,1,0.5063626841321061,0.493637315867894,104902.275,102265.98262901563,"69-75 : Professional, scientific & technical",0.9154414410092822,14.59390283664819,0.02513081635953694,21.471249106322134,0.0,11.560794014106772,11.535342149395078,1
20000777,05-39 : Production,0,1,1050839.0,0.02,516517.53,1026669.703,31670.0,229860.0,312150.0,358718.0,406163.0,129734.0,35871.0,2021-05-15,0.0,16.0,481.0,1.0,28.0,0.0451572505398067,47453.0,2.0,0.0,0.0,3,0.5058168942842691,0.4941831057157309,903721.5399999998,882935.94458,05-39 : Production,0.8701797228471311,2.124988580054903,0.022999978112747916,33.17984907328471,0.0,13.714277667484502,13.691009066594575,0
20000778,"69-75 : Professional, scientific & technical",1,1,1171538.0,161.28,6349.49,1158803.355,54562.0,69349.0,343524.0,306487.0,101663.0,69351.0,49037.0,2021-11-16,3.0,71.0,685.0,3.0,15.0,0.193548992862374,226750.0,2.0,0.0,0.0,4,0.5027323561897852,0.4972676438102147,530706.7140000002,524937.9197017828,"69-75 : Professional, scientific & technical",1.1208399676333167,5.41943763518385,0.01087001371699962,21.471290068361345,0.0,13.181966704229472,13.171037191380163,0
20000779,"01-03 : Agriculture, forestry & fishing",0,1,139646.0,631.68,7073.63,129471.047,9948.0,155017.0,65550.0,43523.0,211266.0,78276.0,8269.0,2021-07-10,3.0,60.0,664.0,4.0,15.0,0.2833092247540208,39563.0,2.0,0.0,0.0,1,0.5189043264947584,0.4810956735052417,78341.406,72633.25734343883,"01-03 : Agriculture, forestry & fishing",1.5060656189688448,0.7857087564024823,0.07286195192163093,14.036184541159916,0.0,11.268844319028016,11.193191953754663,0
20000780,"69-75 : Professional, scientific & technical",1,2,200922.0,97.01,2844.97,193766.6514,9357.0,15111.0,79755.0,66773.0,17242.0,15112.0,12687.0,2021-05-17,0.0,1.0,531.0,0.0,10.0,0.1454295696837578,29220.0,0.0,0.0,0.0,1,0.5090645482093452,0.4909354517906547,162947.742,157144.75427218227,"69-75 : Professional, scientific & technical",1.1944020127594572,5.4185415563790365,0.03561239181178858,21.470613378927123,0.0,12.001190964076349,11.964929024820863,0
20000781,64-66 : Finance & insurance,0,1,,,,,,,,,,,,2021-06-13,0.0,70.0,0.0,1.0,29.0,0.0548666666666666,1646.0,5.0,,,3,,,0.0,0.0,64-66 : Finance & insurance,,,,,,0.0,0.0,1
20000782,68 : Property,1,1,1170728.0,0.05,457031.49,991606.616,41697.0,1474311.0,877379.0,763655.0,2398869.0,1038280.0,137458.0,2021-03-23,6.0,54.0,425.0,7.0,68.0,0.7104592783293814,831754.5700000001,5.0,0.0,0.0,3,0.5414185165132648,0.4585814834867352,574827.4480000001,486878.848456,68 : Property,1.148919146840986,1.2222209410219818,0.15299986931219775,28.076358578349083,0.0,13.261826923959536,13.09577265387541,1
20000783,55-56 : Accommodation & food services,0,1,549337.0,1084.22,19257.86,501574.4495,15051.0,18227.0,242192.0,222605.0,16870.0,18229.0,40068.0,2021-01-18,8.0,2.0,412.0,10.0,66.0,0.1641305792255027,90163.0,2.0,0.0,0.0,2,0.5227243458472993,0.4772756541527007,302135.3500000001,275865.9472425458,55-56 : Accommodation & food services,1.0879850498189627,13.21231073074391,0.08694565185732647,36.49594738240766,0.0,12.61863368453226,12.527673953255508,1
20000784,64-66 : Finance & insurance,0,2,,,,,,,,,,,,2021-02-07,7.0,45.0,708.0,8.0,69.0,0.0193666666666666,581.0,2.0,,,4,,,0.0,0.0,64-66 : Finance & insurance,,,,,,0.0,0.0,1
20000785,41-43 : Construction,0,1,274559.0,214.21,6530.87,261982.7106,11287.0,27728.0,59102.0,27158.0,6919.0,11133.0,2987.0,,,,,,,,,,0.0,0.0,1,0.5117197686135057,0.4882802313864942,210312.194,200678.75632000933,41-43 : Construction,2.1761478699510293,1.3809008619135201,0.045805249854312384,24.323086463501063,0.0,12.256353098667152,12.209465664326022,0
20000786,77-82 : Business administration & support services,0,2,179146.0,115.6,2745.91,172674.3713,8340.0,11972.0,60895.0,53773.0,16824.0,11974.0,9141.0,2021-08-04,2.0,74.0,669.0,5.0,14.0,0.1941098322039007,34774.0,2.0,7506.0,90.0,1,0.5091973478481983,0.4908026521518018,102113.22,98424.39165787134,77-82 : Business administration & support services,1.1324245918101685,5.491272028731312,0.03612468363969255,21.477760460376455,8.923591197573002,11.533847269675237,11.497054095055953,0
20000787,47 : Retail,0,1,1588025.0,1336.28,39770.15,1536735.153,39156.0,24666.0,276423.0,236818.0,9729.0,24668.0,28418.0,2021-03-28,0.0,51.0,693.0,1.0,14.0,0.0622301286188819,98823.0,0.0,0.0,0.0,4,0.5082070054658877,0.4917929945341122,1400638.0499999998,1355400.4046765454,47 : Retail,1.1672332034169555,10.600640531884704,0.03229786351105087,40.55532854917384,0.0,14.152439154723071,14.119608208039335,0
20000788,"90-99 : Arts, entertainment, recreation & other",0,1,186007.0,0.01,261275.23,652698.563,8663.0,8419.0,35813.0,35528.0,8501.0,366.0,6039.0,2021-09-09,8.0,0.0,574.0,8.0,58.0,0.397533426161381,73944.0,0.0,0.0,0.0,1,0.2217786648924373,0.7782213351075626,130018.89299999998,456236.295537,"90-99 : Arts, entertainment, recreation & other",1.0079934701229982,4.262945368171021,-2.5089865113328456,21.468951985226223,0.0,11.775442740807806,13.030768338092791,1
20000789,55-56 : Accommodation & food services,0,4,289961.0,495.66,6203.5,274428.9464,7944.0,16974.0,126409.0,104485.0,12027.0,16976.0,10448.0,,,,,,,,,,0.0,0.0,1,0.5137600374690007,0.4862399625309993,165567.731,156698.9283837401,55-56 : Accommodation & food services,1.2098175832168903,7.1552871870397645,0.053565824487346564,36.49603524229075,0.0,12.017141680640323,11.962087971316185,0
20000790,"69-75 : Professional, scientific & technical",1,3,167373.0,92.65,3406.22,160884.9578,7795.0,23343.0,50293.0,32269.0,11135.0,5816.0,5163.0,2021-06-15,0.0,92.0,806.0,2.0,14.0,0.0240241855018431,4021.0,6.0,0.0,0.0,1,0.509882536008526,0.4901174639914741,99921.681,96048.31982059916,"69-75 : Professional, scientific & technical",1.5585063526495198,1.6314684715558603,0.03876373988791566,21.469086711133915,0.0,11.512151975904674,11.472617086657825,1
20000791,"90-99 : Arts, entertainment, recreation & other",0,1,162816.0,160.05,5230.5,154216.0283,7580.0,-3284.0,50460.0,69176.0,12148.0,-3282.0,10376.0,,,,,,,,,,0.0,0.0,1,0.5135632537048899,0.4864367462951102,112831.488,106871.7076356376,"90-99 : Arts, entertainment, recreation & other",0.729433193113318,-20.07127627170271,0.05281986340492697,21.47685001978631,0.0,11.63365959076237,11.579393756985754,0
